"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2250","18:30 - 21:20","#82476: ","LS 819 G100","Credit",,"MINNI",17,"18:30 - 21:20","2250","#82476: ","LS 819 G100","Credit",,"MINNI",17,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2260","12:00 - 16:00","#83973: ","Master of Publishing Program","Internal","MECS","DTA16",30,"12:00 - 16:00","2260","#83973: ","Master of Publishing Program","Internal","MECS","DTA16",30,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2260","17:30 - 21:20","#82679: ","SCD 403/REM 403: Leadership in Sustainable Community Development","Credit",,"AKMCKENZ",0,"17:30 - 21:20","2260","#82679: ","SCD 403/REM 403: Leadership in Sustainable Community Development","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2280","09:00 - 15:20","#79696: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"09:00 - 15:20","2280","#79696: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2280","16:30 - 20:20","#82616: ","GERO 450: Evaluation of Health Programs","Credit",,"AKMCKENZ",0,"16:30 - 20:20","2280","#82616: ","GERO 450: Evaluation of Health Programs","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2290","12:30 - 16:20","#84035: ","ENGL 832 G100","Credit",,"MINNI",7,"12:30 - 16:20","2290","#84035: ","ENGL 832 G100","Credit",,"MINNI",7,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2290","17:30 - 21:20","#82488: ","URB 615 G100","Credit",,"MINNI",14,"17:30 - 21:20","2290","#82488: ","URB 615 G100","Credit",,"MINNI",14,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2510","13:30 - 17:20","#82683: ","SA 304: Social Control","Credit",,"AKMCKENZ",0,"13:30 - 17:20","2510","#82683: ","SA 304: Social Control","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2510","17:30 - 20:20","#82576: ","CRIM 251 J100: Introduction to Policing","Credit",,"AKMCKENZ",0,"17:30 - 20:20","2510","#82576: ","CRIM 251 J100: Introduction to Policing","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2520","09:00 - 15:20","#79699: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"09:00 - 15:20","2520","#79699: ","ELC503-VA11611 ELC Full-Time Program","Non-Credit","MECS","LAM5",18,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2520","16:30 - 20:30","#83970: ","Trillium Medical Education Consultants Inc.","Contract Rcv","MECS","RAM4",0,"16:30 - 20:30","2520","#83970: ","Trillium Medical Education Consultants Inc.","Contract Rcv","MECS","RAM4",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","2530","14:15 - 15:30","#84099: ","Mindfulness Meditation","Internal",,"LAM5",0,"14:15 - 15:30","2530","#84099: ","Mindfulness Meditation","Internal",,"LAM5",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
