"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",10:30,12:20,"Room 1530","Class - no signage",0,"PPL",,"#82670 PUB 332: Graphic Design Transition: Print & Digital Periodicals",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",11:30,12:15,"Room 1315","Room Set/AV",0,"PPL",,"#84053 Strength in Unity Information Session",,"Audio/Visual Services:",,,1.0,"EA","Computer - PC, with Internet Connection",,,1.0,"EA","Computer - PC, with Internet Connection","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",11:30,12:15,"Room 1315","Room Set/AV",0,"PPL",,"#84053 Strength in Unity Information Session",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",11:30,13:20,"Room 1700","Class",0,"PPL",,"#82887 SCFC929-VA1161 Six Fascinating South American Countries: A Virtual Tour of the Andes",,"Audio/Visual Services:",,,1.0,"EA","House PA System (with Projector rental)",,,1.0,"EA","House PA System (with Projector rental)","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",11:30,13:20,"Room 1700","Class",0,"PPL",,"#82887 SCFC929-VA1161 Six Fascinating South American Countries: A Virtual Tour of the Andes",,"Audio/Visual Services:",,,1.0,"EA","Wireless Microphone - Lavalier",,,1.0,"EA","Wireless Microphone - Lavalier","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",11:30,13:50,"Room 1700","Class",0,"PPL",,"#82887 SCFC929-VA1161 Six Fascinating South American Countries: A Virtual Tour of the Andes",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",13:30,17:20,"Room 1325","Class - no signage",0,"PPL",,"#82676 PUB 450: Business of Publishing",,"Audio/Visual Services:",,,1.0,"EA","Computer - Mac, with Internet Connection",,,1.0,"EA","Computer - Mac, with Internet Connection","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",13:30,17:20,"Room 1325","Class - no signage",0,"PPL",,"#82676 PUB 450: Business of Publishing",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",13:30,17:20,"Room 1425","Class - no signage",0,"PPL",,"#82652 POL 349: Selected Topis in International Relations",,"Audio/Visual Services:",,,1.0,"EA","Computer - PC, with Internet Connection",,,1.0,"EA","Computer - PC, with Internet Connection","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact",13:30,17:20,"Room 1425","Class - no signage",0,"PPL",,"#82652 POL 349: Selected Topis in International Relations",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
